,place_id,name,main_category,phone,website,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code,coordinates,lat,lng,House_number,Street,Ward,District,City,progress
242,ChIJm9W_Y6EvdTERyotz5uH1YQY,Cà phê Luna,Quán cà phê,+84 908 885 057,,"Cà phê Luna, 138 Đường số 14, Khu đô thị Him Lam, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Khu đô thị Him Lam, Quận 7",138 Đường số 14,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7406662,106.69583639999999",10.7406662,106.69583639999999,,Đường Số 14,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
243,ChIJTzZ9aoIvdTER0fc5Rj6Hl_g,Cà Phê Sân Vườn Du Mục,Quán cà phê,,,"Cà Phê Sân Vườn Du Mục, 128 Đ. Lâm Văn Bền, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",128 Đ. Lâm Văn Bền,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7435593,106.7156957",10.7435593,106.7156957,,Đường Lâm Văn Bền,Phường Tân Quy,Quận 7,Hồ Chí Minh,True
244,ChIJe6d99QQvdTEREKh922ef5oI,Gentlemen’s Coffee,Quán cà phê,+84 908 099 191,,"Gentlemen’s Coffee, 2a Đ. Vĩnh Hội, Phường 3, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 3, Quận 4",2a Đ. Vĩnh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.755734499999999,106.7010191",10.755734499999999,106.7010191,2C,Đường Vĩnh Hội,Phường 3,Quận 4,Hồ Chí Minh,True
245,ChIJT7RItX4vdTERXKQYxZmoa6M,Cà Phê Chất - Cư Xá Ngân Hàng,Quán cà phê,+84 898 305 288,,"PPX9+G2X Cà Phê Chất - Cư Xá Ngân Hàng, Đường số 11N, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7","PPX9+G2X, Đường số 11N",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.74887,106.7176125",10.74887,106.7176125,,Đường Số 12B,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
246,ChIJR4f5gmsvdTERoUjvqmuTKPY,M Coffee,Quán cà phê,+84 908 339 089,,"M Coffee, 59 Đ. Hoàng Diệu, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 12, Quận 4",59 Đ. Hoàng Diệu,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7643553,106.7058824",10.7643553,106.7058824,,,Phường 13,Quận 4,Hồ Chí Minh,True
247,ChIJGWqUhnIvdTERyyPCzk8stdE,MOLO - Vĩnh Hội,Quán cà phê,+84 898 308 288,,"MOLO - Vĩnh Hội, 14 Đ. Vĩnh Hội, Phường 4, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 4, Quận 4",14 Đ. Vĩnh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.755997899999999,106.7024143",10.755997899999999,106.7024143,12,Đường Vĩnh Hội,Phường 4,Quận 4,Hồ Chí Minh,True
248,ChIJO2oVcFUvdTERlth6wOHZE0k,Coffee Koi Trí Nguyễn | Coffee koi view đẹp quận 7,Quán cà phê,,,"Coffee Koi Trí Nguyễn | Coffee koi view đẹp quận 7, 1a Đ. Số 10, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Kiểng, Quận 7",1a Đ. Số 10,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7475823,106.7102637",10.7475823,106.7102637,21,Hẻm 22 Đường Số 10,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
249,ChIJn5W0AXcvdTERZt6i98vAmVI,Cà phê Cối Đá,Quán cà phê,+84 28 3771 4330,,"Cà phê Cối Đá, Góc Số 3, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Kiểng, Quận 7",Góc Số 3,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7480707,106.7088368",10.7480707,106.7088368,24,Đường Số 8,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
250,ChIJub0CVdYvdTERDEULPcW2sPc,Cafe Chất,Quán cà phê,,,"Cafe Chất, Chung cư, Lô B2, Quận 4, Việt Nam","Phường 3, Quận 4","Chung cư, Lô B2",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7554527,106.7008316",10.7554527,106.7008316,,Đường Vĩnh Hội,Phường 3,Quận 4,Hồ Chí Minh,True
251,ChIJb95y78UvdTERQOmI2Wbj9cI,Katinat Saigon Kafe,Quán cà phê,,,"Katinat Saigon Kafe, 195 Đ. Bến Vân Đồn, Phường 5, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 5, Quận 4",195 Đ. Bến Vân Đồn,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.761228599999999,106.6973811",10.761228599999999,106.6973811,194,Đường Khánh Hội,Phường 2,Quận 4,Hồ Chí Minh,True
252,ChIJT8sFqIUvdTERDNVSjwjAfr8,Boong Coffee,Quán cà phê,,,"Boong Coffee, 69 Lê Quốc Hưng, Phường 12, Quận 4, Thành phố Hồ Chí Minh 70000, Việt Nam","Phường 12, Quận 4",69 Lê Quốc Hưng,Thành phố Hồ Chí Minh,70000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.764745999999999,106.7038585",10.764745999999999,106.7038585,63,Hẻm 109 Lê Quốc Hưng,Phường 13,Quận 4,Hồ Chí Minh,True
253,ChIJD8rxfvwvdTERKFGEzU-Hslw,An Nhiên Cafe,Quán cà phê,+84 896 676 263,,"An Nhiên Cafe, 26 Đ. 14A, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh 700000, Việt Nam","Tân Thuận Tây, Quận 7",26 Đ. 14A,Thành phố Hồ Chí Minh,700000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7505356,106.7180444",10.7505356,106.7180444,12A,Hẻm 21 Đường Số 14A,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
254,ChIJiU-ssmwvdTERXfvdyYARATU,Express Cafe,Quán cà phê,+84 909 666 792,,"Express Cafe, 69 Đ. Bến Vân Đồn, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 12, Quận 4",69 Đ. Bến Vân Đồn,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7651939,106.7018877",10.7651939,106.7018877,,Đường Đoàn Văn Bơ,Phường 13,Quận 4,Hồ Chí Minh,True
255,ChIJA5StpHIvdTERqSBTpRM1_FY,Cà Phê Góc Phố,Quán cà phê,,,"Cà Phê Góc Phố, 2 Đ. Vĩnh Hội, Phường 3, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 3, Quận 4",2 Đ. Vĩnh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7557177,106.70097849999999",10.7557177,106.70097849999999,2C,Đường Vĩnh Hội,Phường 3,Quận 4,Hồ Chí Minh,True
256,ChIJQab1kIYldTERvhwTAHA9tX4,Cà Phê Thủy Tiên,Quán cà phê,,,"Cà Phê Thủy Tiên, 308 Huỳnh Tấn Phát, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",308 Huỳnh Tấn Phát,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7513066,106.72841939999999",10.7513066,106.72841939999999,308,Đường Huỳnh Tấn Phát,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
257,ChIJ62gAUA4vdTERJtDl7i_8yT8,Nap by Napoly cafe,Quán cà phê,+84 28 3829 0583,,"Nap by Napoly cafe, B1.01 Saigon Royal 34, 35 Đ. Bến Vân Đồn, Phường 12, Quận 4, Thành phố Hồ Chí Minh 700000, Việt Nam","Phường 12, Quận 4","B1.01 Saigon Royal 34, 35 Đ. Bến Vân Đồn",Thành phố Hồ Chí Minh,700000.0,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7663767,106.70420999999999",10.7663767,106.70420999999999,,Đường Nguyễn Trường Tộ,Phường 13,Quận 4,Hồ Chí Minh,True
258,ChIJUXqLNGovdTERZOOv9yBi6q0,Cafe Bách Mộc,Quán cà phê,+84 28 3940 0221,,"Cafe Bách Mộc, 109 Lê Quốc Hưng, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 12, Quận 4",109 Lê Quốc Hưng,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.764362799999999,106.7044511",10.764362799999999,106.7044511,52,Hẻm 109 Lê Quốc Hưng,Phường 13,Quận 4,Hồ Chí Minh,True
259,ChIJP5PjKAkvdTERTOhT0FL4hTY,Cafe Long Viên,Quán cà phê,,,"Cafe Long Viên, 414 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Hưng, Quận 7",414 Trần Xuân Soạn,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.750916199999999,106.6912005",10.750916199999999,106.6912005,414,Đường Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
260,ChIJta15J3wvdTERTmA7Eb5qIyo,Lộc vừng coffee,Quán cà phê internet,+84 363 605 552,,"Lộc vừng coffee, 110 Tân Mỹ, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",110 Tân Mỹ,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7499813,106.71956069999999",10.7499813,106.71956069999999,108,Đường Tân Mỹ,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
261,ChIJ1ZRN61kvdTERov_EdXdXFps,Ú Cà Phê Kokeshi | Coffee vintage quận 7 | Cafe vintage Lâm Văn Bền,Quán cà phê,+84 928 456 789,,"Ú Cà Phê Kokeshi | Coffee vintage quận 7 | Cafe vintage Lâm Văn Bền, 15 Số 49, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",15 Số 49,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.741525399999999,106.71706669999999",10.741525399999999,106.71706669999999,15,Đường Số 49,Phường Bình Thuận,Quận 7,Hồ Chí Minh,True
262,ChIJM8wYUHkvdTERqabp42AwCWk,Cà Phê Lan Anh,Quán cà phê,+84 982 333 403,,"Cà Phê Lan Anh, 17M Đường số 9M, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh 756100, Việt Nam","Tân Thuận Tây, Quận 7",17M Đường số 9M,Thành phố Hồ Chí Minh,756100.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.749456,106.71691399999999",10.749456,106.71691399999999,16F,Đường Số 9M,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
263,ChIJOTvaxbEvdTERyHrMskOnyPc,PLATFORM COFFEE,Quán cà phê,+84 911 666 664,,"PLATFORM COFFEE, 131C Nguyễn Khoái, Phường 1, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 1, Quận 4",131C Nguyễn Khoái,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7557872,106.69311309999999",10.7557872,106.69311309999999,91B,Đường Nguyễn Khoái,Phường 1,Quận 4,Hồ Chí Minh,True
264,ChIJWdZbZH8vdTERaggpO-oIr0I,Ssense Coffee,Quán cà phê,+84 966 198 898,,"Ssense Coffee, Chung cư Tôn Thất Thuyết, Đ. Tôn Thất Thuyết, Phường 1, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 1, Quận 4","Chung cư Tôn Thất Thuyết, Đ. Tôn Thất Thuyết",Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7549159,106.69199719999999",10.7549159,106.69199719999999,,Đường Bến Vân Đồn,Phường 1,Quận 4,Hồ Chí Minh,True
265,ChIJQ-pfbRIvdTERJPFbYKL_D1w,Cafe Thích,Quán cà phê,+84 906 640 308,,"Cafe Thích, 2N Đường số 11N, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam","Tân Thuận Tây, Quận 7",2N Đường số 11N,Thành phố Hồ Chí Minh,70000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7485313,106.7176482",10.7485313,106.7176482,34,Đường Số 12B,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
266,ChIJG9vzrZcldTERd3q5pwI52jU,Cafe võng 26 Nguyễn Văn linh.,Quán cà phê,,,"Cafe võng 26 Nguyễn Văn linh., 26 Đ. Nguyễn Văn Linh, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",26 Đ. Nguyễn Văn Linh,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7529995,106.7276167",10.7529995,106.7276167,,Đường Nguyễn Văn Linh,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
267,ChIJdc5qNnkvdTERoRtF1kZBHW0,Cà Phê Cối Xay,Quán cà phê,+84 903 670 067,,"Cà Phê Cối Xay, 20 Đường số 11N, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",20 Đường số 11N,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7485134,106.71714349999999",10.7485134,106.71714349999999,18B,Hẻm 18B Đường Số 11N,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
268,ChIJM3igMw0vdTERROokJF3LUko,Cafe Missouri,Quán cà phê,+84 386 414 130,,"Cafe Missouri, K1 Đ. Tôn Thất Thuyết, Phường 3, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 3, Quận 4",K1 Đ. Tôn Thất Thuyết,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.754955299999999,106.6997645",10.754955299999999,106.6997645,B3,Đường Số 10A,Phường 3,Quận 4,Hồ Chí Minh,True
269,ChIJ81c5R4YvdTERcY1LUMThIxQ,MCoffee Quán Cà Phê,Quán cà phê,+84 946 126 798,,"MCoffee Quán Cà Phê, 26 Đường số 9M, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",26 Đường số 9M,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7493976,106.7163501",10.7493976,106.7163501,16F,Đường Số 4F,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
270,ChIJH7Kqh20vdTERkaJn5ue1UjY,Cupee coffe,Quán cà phê,+84 387 235 406,,"Cupee coffe, 01+03 Đường Số 7, Phường 4, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 4, Quận 4",01+03 Đường Số 7,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7565168,106.7034125",10.7565168,106.7034125,1-3,Đường Số 7,Phường 4,Quận 4,Hồ Chí Minh,True
271,ChIJkQ-ymN8vdTERiONwq8Tf7oI,Muối Coffee & Tea,Quán cà phê,+84 777 867 900,,"Muối Coffee & Tea, Đường Số 10A, khu phố 3, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","khu phố 3, Quận 4",Đường Số 10A,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7589249,106.7001396",10.7589249,106.7001396,10A,Đường Số 10C,Phường 6,Quận 4,Hồ Chí Minh,True
272,ChIJ5bSJYRMvdTERxKY1dbkTREM,Quán cà phê PULITO,Quán cà phê,,,"Quán cà phê PULITO, B 5 Đ. Số 48, Phường 3, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 3, Quận 4",B 5 Đ. Số 48,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.755497,106.7008814",10.755497,106.7008814,B2,Đường Vĩnh Hội,Phường 3,Quận 4,Hồ Chí Minh,True
273,ChIJjfVr5OYvdTERgYJvdUb3myg,XELAM CAFE,Quán cà phê,,,"XELAM CAFE, 32 Nguyễn Trường Tộ, Phường 13, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 13, Quận 4",32 Nguyễn Trường Tộ,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7656101,106.70456209999999",10.7656101,106.70456209999999,36-38,Hẻm 65 Đường Nguyễn Trường Tộ,Phường 13,Quận 4,Hồ Chí Minh,True
274,ChIJXXfwBnYvdTERAvf-AzvLZKQ,Cà Phê Góc Nắng,Quán cà phê,,,"Cà Phê Góc Nắng, 2 Đường số 4, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",2 Đường số 4,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7457551,106.7060362",10.7457551,106.7060362,2,Đường Số 4,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
275,ChIJfX_oWLUvdTERQIJ3CEJY4RY,King Coffee,Quán cà phê,,,"King Coffee, 111 Đ. Vĩnh Hội, Phường 4, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 4, Quận 4",111 Đ. Vĩnh Hội,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.756264,106.704782",10.756264,106.704782,111A,Đường Vĩnh Hội,Phường 4,Quận 4,Hồ Chí Minh,True
276,ChIJJe4X1YAldTERL4vrQMoeBhU,Cà Phê Chất - Hoàn Cầu,Quán cà phê,+84 931 110 302,,"Cà Phê Chất - Hoàn Cầu, 42D7, Đường, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh 60000, Việt Nam","Tân Thuận Tây, Quận 7","42D7, Đường, Tân Thuận Tây",Thành phố Hồ Chí Minh,60000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.749381,106.72632589999999",10.749381,106.72632589999999,,Đường Huỳnh Tấn Phát,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
277,ChIJM7S_ZxMvdTERU3qBgCkNdLk,Cafe 777 Vĩnh Khánh,Quán cà phê,,,"Cafe 777 Vĩnh Khánh, 777 Vĩnh Khánh, Phường 10, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 10, Quận 4",777 Vĩnh Khánh,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7611148,106.70586619999999",10.7611148,106.70586619999999,777,Đường Vĩnh Khánh,Phường 10,Quận 4,Hồ Chí Minh,True
278,ChIJQ71Yy4YldTERE-L4dZxMiDY,Cà Phê 28,Quán cà phê,+84 934 134 479,,"Cà Phê 28, 28 Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh 70000, Việt Nam","Tân Thuận Tây, Quận 7",28 Tân Thuận Tây,Thành phố Hồ Chí Minh,70000.0,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7496568,106.7274135",10.7496568,106.7274135,35/4A,Hẻm 30 Tân Thuận Tây,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
279,ChIJucDmVF4vdTER4H1RV6mJiAg,Thời cà phê,Quán cà phê nghệ thuật,,,"Thời cà phê, 105 Phan Huy Thực, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Kiểng, Quận 7",105 Phan Huy Thực,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.747323999999999,106.706948",10.747323999999999,106.706948,23,Hẻm 7 Đường Số 7,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
280,ChIJaxrQ7NkvdTERauQAQWrz3wY,Milano Coffee - Nguyễn Khoái,Quán cà phê,+84 907 721 937,,"Milano Coffee - Nguyễn Khoái, 98 Nguyễn Khoái, Phường 2, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 2, Quận 4",98 Nguyễn Khoái,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.755972,106.69406699999999",10.755972,106.69406699999999,15,Hẻm 88 Nguyễn Khoái,Phường 2,Quận 4,Hồ Chí Minh,True
281,ChIJrSdXx3cvdTERvrksvOM19WU,Cà Phê Sân Vườn My My,Quán cà phê,+84 984 554 262,,"Cà Phê Sân Vườn My My, 4 Số 11, Tân Quy, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Quy, Quận 7",4 Số 11,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.746568499999999,106.70983679999999",10.746568499999999,106.70983679999999,28/4,Hẻm 32 Đường Số 11,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
282,ChIJw1QTDXwvdTERuIEVMOu1c6g,PaPa coffee,Quán cà phê,+84 335 068 560,,"QP29+G78 PaPa coffee, Đ. 14A, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7","QP29+G78, Đ. 14A",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.751296199999999,106.7182115",10.751296199999999,106.7182115,36NH,Đường Số 14A,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
283,ChIJlRLa-WkvdTERqCtHsMrnRB8,Cafe Mộc,Quán cà phê,+84 996 744 882,,"Cafe Mộc, 17 Hẻm 15 Đoàn Nhữ Hài, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 12, Quận 4",17 Hẻm 15 Đoàn Nhữ Hài,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7663915,106.7060068",10.7663915,106.7060068,4,Hẻm 15 Đường Đoàn Như Hài,Phường 13,Quận 4,Hồ Chí Minh,True
284,ChIJ7fnf8AYvdTERVw-5i6jN98o,Cà phê Hello,Quán cà phê,+84 899 919 128,,"Cà phê Hello, Hẻm 793, 41 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Hưng, Quận 7","Hẻm 793, 41 Trần Xuân Soạn",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7502924,106.6991742",10.7502924,106.6991742,29,Hẻm 793 Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
285,ChIJD4Go8l8vdTERflXDE-FzQpg,An Café,Quán cà phê,+84 901 492 929,,"An Café, 67 Lê Quốc Hưng, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 12, Quận 4",67 Lê Quốc Hưng,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7648159,106.7038269",10.7648159,106.7038269,63,Hẻm 109 Lê Quốc Hưng,Phường 13,Quận 4,Hồ Chí Minh,True
286,ChIJG2n_2fsvdTERhw-RXFSe2xA,Cà phê Louis,Quán cà phê,,,"PPX9+C4R Cà phê Louis, Đường số 11N, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7","PPX9+C4R, Đường số 11N",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7486184,106.7177744",10.7486184,106.7177744,33B,Đường Số 11N,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
287,ChIJy0nrwMIvdTERkl4XsArTCBQ,SƠ RI,Quán cà phê,,,"SƠ RI, 330a Đ. Bến Vân Đồn, Phường 1, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 1, Quận 4",330a Đ. Bến Vân Đồn,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7575718,106.6926393",10.7575718,106.6926393,330A,Đường Bến Vân Đồn,Phường 1,Quận 4,Hồ Chí Minh,True
288,ChIJoenClvwvdTERnpP66rV9QaE,Coffee Mai Huyền,Quán cà phê,,,"Coffee Mai Huyền, 33 Nguyễn Tất Thành, Phường 13, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 13, Quận 4",33 Nguyễn Tất Thành,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.764695099999999,106.7075193",10.764695099999999,106.7075193,31,Hẻm 37 Nguyễn Tất Thành,Phường 13,Quận 4,Hồ Chí Minh,True
289,ChIJKXlFBDAvdTER2ChzDmif3Ps,Cà Phê 1997,Quán cà phê,+84 833 212 573,,"Cà Phê 1997, 26 Số 3, Tân Kiểng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Kiểng, Quận 7",26 Số 3,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.748026999999999,106.7086233",10.748026999999999,106.7086233,40/2A,Đường Số 8,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
290,ChIJOZ3BnaAvdTERigDnp7nZCYU,Hùng Cà Phê Chim Quận 7,Quán cà phê,+84 906 993 235,,"Hùng Cà Phê Chim Quận 7, 112 Đ. 17, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",112 Đ. 17,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.747566899999999,106.71665689999999",10.747566899999999,106.71665689999999,92/11,Đường Số 17,Phường Tân Thuận Tây,Quận 7,Hồ Chí Minh,True
291,ChIJvcsfUNsvdTER2QRM0bLMWF4,Cà phê Ông Bầu,Quán cà phê,,,"PPW2+V33 Cà phê Ông Bầu, 793/55 Trần Xuân Soạn, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Hưng, Quận 7","PPW2+V33, 793/55 Trần Xuân Soạn",Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.7471363,106.700178",10.7471363,106.700178,793/53,Hẻm 793/55 Trần Xuân Soạn,Phường Tân Hưng,Quận 7,Hồ Chí Minh,True
292,ChIJrWY56BEvdTER939aB6Jitiw,Bao Bei - Coffee Shop & Pet Beauty,Quán cà phê,,,"Bao Bei - Coffee Shop & Pet Beauty, 1 Đ. Bến Vân Đồn, Phường 12, Quận 4, Thành phố Hồ Chí Minh, Việt Nam","Phường 12, Quận 4",1 Đ. Bến Vân Đồn,Thành phố Hồ Chí Minh,,"Quận 4, Thành phố Hồ Chí Minh",VN,"10.7680451,106.705344",10.7680451,106.705344,2-1,Đường Bến Vân Đồn,Phường 13,Quận 4,Hồ Chí Minh,True
293,ChIJCx8fwXsvdTER0RzKo4F5moA,Cà Phê Bicycle,Quán cà phê,,,"Cà Phê Bicycle, 1 Đ. Lâm Văn Bền, Tân Thuận Tây, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","Tân Thuận Tây, Quận 7",1 Đ. Lâm Văn Bền,Thành phố Hồ Chí Minh,,"Quận 7, Thành phố Hồ Chí Minh",VN,"10.751218999999999,106.7156464",10.751218999999999,106.7156464,47/1,Đường Lâm Văn Bền,Phường Tân Kiểng,Quận 7,Hồ Chí Minh,True
